id,category,pos_human,part_id
307,Democratic Party,12,157
307,Democratic Party,0,217
307,Democratic Party,,89
307,Democratic Party,16,421
307,Democratic Party,,452
307,Democratic Party,90,580
307,Democratic Party,,227
307,Democratic Party,23,255
307,Democratic Party,59,433
307,Democratic Party,,480
307,Democratic Party,50,60
307,Democratic Party,0,365
307,Democratic Party,77,325
307,Democratic Party,37,507
307,Democratic Party,0,479
307,Democratic Party,28,283
307,Democratic Party,,243
307,Democratic Party,,154
451,Democratic Party,100,217
451,Democratic Party,30,480
451,Democratic Party,55,255
451,Democratic Party,50,89
451,Democratic Party,42,507
451,Democratic Party,12,157
451,Democratic Party,28,537
451,Democratic Party,29,283
451,Democratic Party,50,452
451,Democratic Party,85,421
451,Democratic Party,62,433
451,Democratic Party,88,365
451,Democratic Party,77,227
451,Democratic Party,37,325
451,Democratic Party,,154
451,Democratic Party,,243
451,Democratic Party,39,479
451,Democratic Party,61,60
451,Democratic Party,72,38
451,Democratic Party,94,580
700,Democratic Party,,38
700,Democratic Party,,452
700,Democratic Party,64,433
700,Democratic Party,,255
700,Democratic Party,,243
700,Democratic Party,,60
700,Democratic Party,,154
700,Democratic Party,,157
700,Democratic Party,,480
700,Democratic Party,,421
700,Democratic Party,,507
700,Democratic Party,,479
700,Democratic Party,,537
700,Democratic Party,81,580
700,Democratic Party,81,365
700,Democratic Party,,227
700,Democratic Party,54,283
700,Democratic Party,,325
700,Democratic Party,,89
700,Democratic Party,,217
786,Democratic Party,,325
786,Democratic Party,51,38
786,Democratic Party,,89
786,Democratic Party,86,433
786,Democratic Party,67,452
786,Democratic Party,81,421
786,Democratic Party,,154
786,Democratic Party,,243
786,Democratic Party,50,157
786,Democratic Party,36,60
786,Democratic Party,93,227
786,Democratic Party,88,537
786,Democratic Party,82,365
786,Democratic Party,35,255
786,Democratic Party,100,217
786,Democratic Party,,480
786,Democratic Party,58,507
786,Democratic Party,100,479
786,Democratic Party,79,283
786,Democratic Party,75,580
427,Democratic Party,38,421
427,Democratic Party,,60
427,Democratic Party,,480
427,Democratic Party,,217
427,Democratic Party,,537
427,Democratic Party,65,433
427,Democratic Party,,227
427,Democratic Party,54,157
427,Democratic Party,12,479
427,Democratic Party,7,365
427,Democratic Party,,243
427,Democratic Party,21,452
427,Democratic Party,33,507
427,Democratic Party,,154
427,Democratic Party,,89
427,Democratic Party,88,580
427,Democratic Party,,38
427,Democratic Party,,255
427,Democratic Party,,283
427,Democratic Party,58,325
76,Democratic Party,14,479
76,Democratic Party,,89
76,Democratic Party,60,433
76,Democratic Party,14,365
76,Democratic Party,50,60
76,Democratic Party,,217
76,Democratic Party,,480
76,Democratic Party,23,421
76,Democratic Party,23,255
76,Democratic Party,35,283
76,Democratic Party,65,325
76,Democratic Party,,154
76,Democratic Party,87,580
76,Democratic Party,,452
76,Democratic Party,50,243
76,Democratic Party,,227
76,Democratic Party,28,507
76,Democratic Party,0,157
76,Democratic Party,50,38
76,Democratic Party,33,537
132,Democratic Party,65,325
132,Democratic Party,16,255
132,Democratic Party,20,38
132,Democratic Party,13,283
132,Democratic Party,42,421
132,Democratic Party,38,537
132,Democratic Party,50,154
132,Democratic Party,50,60
132,Democratic Party,56,433
132,Democratic Party,30,580
132,Democratic Party,34,243
132,Democratic Party,15,452
132,Democratic Party,36,89
132,Democratic Party,9,479
132,Democratic Party,13,157
132,Democratic Party,74,365
132,Democratic Party,19,480
132,Democratic Party,69,227
132,Democratic Party,14,507
132,Democratic Party,50,217
491,Democratic Party,50,243
491,Democratic Party,13,365
491,Democratic Party,73,89
491,Democratic Party,,480
491,Democratic Party,22,157
491,Democratic Party,72,507
491,Democratic Party,35,255
491,Democratic Party,100,217
491,Democratic Party,62,325
491,Democratic Party,50,283
491,Democratic Party,68,433
491,Democratic Party,92,580
491,Democratic Party,67,154
491,Democratic Party,40,452
491,Democratic Party,70,421
491,Democratic Party,80,227
491,Democratic Party,73,60
491,Democratic Party,80,479
491,Democratic Party,31,537
491,Democratic Party,90,38
118,Democratic Party,0,217
118,Democratic Party,73,325
118,Democratic Party,14,507
118,Democratic Party,11,479
118,Democratic Party,25,157
118,Democratic Party,0,227
118,Democratic Party,13,283
118,Democratic Party,88,580
118,Democratic Party,3,480
118,Democratic Party,24,154
118,Democratic Party,11,452
118,Democratic Party,0,243
118,Democratic Party,5,255
118,Democratic Party,35,89
118,Democratic Party,0,60
118,Democratic Party,67,433
118,Democratic Party,2,365
118,Democratic Party,0,38
118,Democratic Party,2,421
118,Democratic Party,100,537
849,Democratic Party,81,365
849,Democratic Party,,217
849,Democratic Party,15,421
849,Democratic Party,34,507
849,Democratic Party,27,89
849,Democratic Party,50,157
849,Democratic Party,,243
849,Democratic Party,22,537
849,Democratic Party,14,283
849,Democratic Party,14,452
849,Democratic Party,,154
849,Democratic Party,63,325
849,Democratic Party,17,479
849,Democratic Party,,480
849,Democratic Party,20,255
849,Democratic Party,41,433
849,Democratic Party,,227
849,Democratic Party,,60
849,Democratic Party,88,580
849,Democratic Party,49,38
744,Democratic Party,,60
744,Democratic Party,36,433
744,Democratic Party,,217
744,Democratic Party,14,452
744,Democratic Party,24,255
744,Democratic Party,13,283
744,Democratic Party,83,580
744,Democratic Party,,243
744,Democratic Party,29,421
744,Democratic Party,5,157
744,Democratic Party,7,479
744,Democratic Party,50,154
744,Democratic Party,,227
744,Democratic Party,41,38
744,Democratic Party,77,325
744,Democratic Party,8,365
744,Democratic Party,,89
744,Democratic Party,22,507
744,Democratic Party,,480
744,Democratic Party,,537
189,Democratic Party,4,480
189,Democratic Party,76,479
189,Democratic Party,0,38
189,Democratic Party,0,154
189,Democratic Party,11,421
189,Democratic Party,30,157
189,Democratic Party,55,325
189,Democratic Party,16,89
189,Democratic Party,17,255
189,Democratic Party,13,60
189,Democratic Party,11,452
189,Democratic Party,9,365
189,Democratic Party,0,217
189,Democratic Party,87,580
189,Democratic Party,27,537
189,Democratic Party,61,433
189,Democratic Party,18,283
189,Democratic Party,8,507
189,Democratic Party,0,243
189,Democratic Party,0,227
53,Republican Party,,62
53,Republican Party,45,519
53,Republican Party,,248
53,Republican Party,30,523
53,Republican Party,50,562
53,Republican Party,55,258
53,Republican Party,40,332
53,Republican Party,35,96
53,Republican Party,31,37
53,Republican Party,,379
53,Republican Party,44,83
53,Republican Party,42,340
53,Republican Party,0,356
53,Republican Party,,303
53,Republican Party,22,522
53,Republican Party,0,378
53,Republican Party,9,302
53,Republican Party,50,441
53,Republican Party,50,289
53,Republican Party,50,536
25,Republican Party,48,83
25,Republican Party,47,96
25,Republican Party,33,248
25,Republican Party,0,379
25,Republican Party,69,37
25,Republican Party,85,302
25,Republican Party,100,378
25,Republican Party,50,562
25,Republican Party,0,303
25,Republican Party,24,289
25,Republican Party,30,62
25,Republican Party,37,522
25,Republican Party,50,340
25,Republican Party,100,356
25,Republican Party,20,523
25,Republican Party,26,536
25,Republican Party,50,441
25,Republican Party,47,258
25,Republican Party,56,519
25,Republican Party,1,332
308,Republican Party,56,62
308,Republican Party,100,356
308,Republican Party,56,83
308,Republican Party,73,303
308,Republican Party,91,562
308,Republican Party,100,522
308,Republican Party,74,332
308,Republican Party,77,248
308,Republican Party,,378
308,Republican Party,59,258
308,Republican Party,50,340
308,Republican Party,100,441
308,Republican Party,,379
308,Republican Party,,289
308,Republican Party,94,302
308,Republican Party,,96
308,Republican Party,75,519
308,Republican Party,50,536
308,Republican Party,54,37
308,Republican Party,93,523
547,Republican Party,,332
547,Republican Party,47,536
547,Republican Party,37,83
547,Republican Party,,379
547,Republican Party,36,522
547,Republican Party,62,96
547,Republican Party,50,289
547,Republican Party,,248
547,Republican Party,,378
547,Republican Party,,303
547,Republican Party,20,37
547,Republican Party,0,356
547,Republican Party,38,519
547,Republican Party,19,441
547,Republican Party,,562
547,Republican Party,36,340
547,Republican Party,,258
547,Republican Party,2,523
547,Republican Party,,62
547,Republican Party,17,302
808,Republican Party,80,303
808,Republican Party,79,302
808,Republican Party,50,62
808,Republican Party,75,519
808,Republican Party,48,332
808,Republican Party,0,379
808,Republican Party,76,83
808,Republican Party,0,356
808,Republican Party,80,96
808,Republican Party,0,378
808,Republican Party,58,536
808,Republican Party,30,522
808,Republican Party,87,289
808,Republican Party,50,562
808,Republican Party,25,523
808,Republican Party,29,37
808,Republican Party,59,340
808,Republican Party,,258
808,Republican Party,50,441
808,Republican Party,71,248
777,Republican Party,93,562
777,Republican Party,90,83
777,Republican Party,100,302
777,Republican Party,100,522
777,Republican Party,92,519
777,Republican Party,96,96
777,Republican Party,95,289
777,Republican Party,25,37
777,Republican Party,89,62
777,Republican Party,100,379
777,Republican Party,100,303
777,Republican Party,100,356
777,Republican Party,79,332
777,Republican Party,100,378
777,Republican Party,100,441
777,Republican Party,97,258
777,Republican Party,12,248
777,Republican Party,100,340
777,Republican Party,100,523
777,Republican Party,77,536
179,Republican Party,89,303
179,Republican Party,86,83
179,Republican Party,60,562
179,Republican Party,61,96
179,Republican Party,64,258
179,Republican Party,96,536
179,Republican Party,30,37
179,Republican Party,64,522
179,Republican Party,88,289
179,Republican Party,91,519
179,Republican Party,76,441
179,Republican Party,89,248
179,Republican Party,79,302
179,Republican Party,89,523
179,Republican Party,0,378
179,Republican Party,58,340
179,Republican Party,81,332
179,Republican Party,66,62
179,Republican Party,100,356
179,Republican Party,0,379
770,Republican Party,79,62
770,Republican Party,100,289
770,Republican Party,78,441
770,Republican Party,96,37
770,Republican Party,87,258
770,Republican Party,90,83
770,Republican Party,100,356
770,Republican Party,100,378
770,Republican Party,84,248
770,Republican Party,65,536
770,Republican Party,65,522
770,Republican Party,97,332
770,Republican Party,100,379
770,Republican Party,94,340
770,Republican Party,79,519
770,Republican Party,100,562
770,Republican Party,87,302
770,Republican Party,82,96
770,Republican Party,76,523
770,Republican Party,83,303
198,Republican Party,99,332
198,Republican Party,85,536
198,Republican Party,93,96
198,Republican Party,100,356
198,Republican Party,91,289
198,Republican Party,98,340
198,Republican Party,90,83
198,Republican Party,99,522
198,Republican Party,78,303
198,Republican Party,0,378
198,Republican Party,97,258
198,Republican Party,0,523
198,Republican Party,100,379
198,Republican Party,82,62
198,Republican Party,72,37
198,Republican Party,100,441
198,Republican Party,100,248
198,Republican Party,88,519
198,Republican Party,84,302
198,Republican Party,82,562
33,Republican Party,50,289
33,Republican Party,42,37
33,Republican Party,,340
33,Republican Party,72,302
33,Republican Party,,562
33,Republican Party,0,378
33,Republican Party,50,441
33,Republican Party,81,519
33,Republican Party,,248
33,Republican Party,69,522
33,Republican Party,0,379
33,Republican Party,52,303
33,Republican Party,,523
33,Republican Party,50,356
33,Republican Party,,62
33,Republican Party,,96
33,Republican Party,50,83
33,Republican Party,,258
33,Republican Party,50,332
33,Republican Party,50,536
725,Republican Party,50,289
725,Republican Party,46,522
725,Republican Party,22,37
725,Republican Party,71,519
725,Republican Party,45,62
725,Republican Party,68,83
725,Republican Party,26,96
725,Republican Party,100,356
725,Republican Party,56,332
725,Republican Party,100,378
725,Republican Party,0,379
725,Republican Party,76,340
725,Republican Party,15,302
725,Republican Party,33,248
725,Republican Party,61,523
